parent,label,date,lon,lat,confirmed,recovered,deaths
global,Großbritannien,2020-03-07,-3.436,55.3781,206,18,2
global,Israel,2020-03-07,34.8516,31.0461,43,2,0
China,Fujian,2020-03-07,117.987371739429,26.0788658351203,296,295,1
Deutschland,Bayern,2020-03-07,11.658165,48.768814,134,14,0
China,Guizhou,2020-03-07,106.874783781561,26.8153610246946,146,115,2
global,Polen,2020-03-07,19.1451,51.9194,5,0,0
global,Südkorea,2020-03-07,127.7669,35.9078,7041,135,44
Deutschland,Baden-Württemberg,2020-03-07,9.147687,48.606091,170,0,0
China,Jilin,2020-03-07,126.192329763813,43.6661021395126,93,90,1
global,Italien,2020-03-07,12.5674,41.8719,5883,589,233
global,Belgien,2020-03-07,4.4699,50.5039,169,1,0
China,Jiangsu,2020-03-07,119.45501030983,32.9710980851278,631,606,0
global,Liechtenstein,2020-03-07,9.5554,47.166,1,0,0
Kanada,Ontario,2020-03-07,-85.3232,51.2538,28,4,0
global,Tschechien,2020-03-07,15.473,49.8175,19,0,0
Kanada,Alberta,2020-03-07,-116.5765,53.9333,2,0,0
Australien,Western Australia,2020-03-07,115.8605,-31.9505,3,0,1
global,Marokko,2020-03-07,-7.0926,31.7917,2,0,0
global,Pakistan,2020-03-07,69.3451,30.3753,6,0,0
global,Japan,2020-03-07,138.2529,36.2048,461,76,6
global,Bahrain,2020-03-07,50.5577,26.0667,85,4,0
China,Shandong,2020-03-07,118.149838795037,36.3426714789712,758,627,6
Kanada,Quebec,2020-03-07,-73.5491,52.9399,3,0,0
global,Nigeria,2020-03-07,8.6753,9.082,1,0,0
China,Guangxi,2020-03-07,108.78812722508,23.8298403568635,252,218,2
global,Libanon,2020-03-07,35.8623,33.8547,22,1,0
China,Xinjiang,2020-03-07,85.240102435218,41.1128513419168,76,72,3
Frankreich,Französisch-Guyana,2020-03-07,-53.1258,3.9339,5,0,0
global,Neuseeland,2020-03-07,174.886,-40.9006,5,0,0
China,Qinghai,2020-03-07,95.9955784711286,35.7452031801411,18,18,0
global,Irak,2020-03-07,43.6793,33.2232,54,0,4
China,Jiangxi,2020-03-07,115.722093542185,27.614008270636,935,916,1
global,Mexiko,2020-03-07,-102.5528,23.6345,6,1,0
Kreuzfahrtschiffe und Sonstige,"Kreuzfahrtschiff ""Diamond Princess""",2020-03-07,139.6649,35.4498,741,40,6
Australien,Victoria,2020-03-07,144.9631,-37.8136,11,7,0
global,Litauen,2020-03-07,23.8813,55.1694,1,0,0
global,Saudiarabien,2020-03-07,45.0792,23.8859,5,0,0
global,Frankreich,2020-03-07,2.2137,46.2276,949,12,11
global,Ungarn,2020-03-07,19.5033,47.1625,4,0,0
global,Niederlande,2020-03-07,5.2913,52.1326,188,0,1
China,Innere Mongolei,2020-03-07,113.944789458154,44.0935009913267,75,67,1
global,Island,2020-03-07,-19.0208,64.9631,50,0,0
China,Anhui,2020-03-07,117.226363790413,31.8257120511073,990,979,6
global,Schweden,2020-03-07,18.6435,60.1282,161,0,0
China,Hainan,2020-03-07,109.745335576195,19.1958639124575,168,158,6
global,Belarus,2020-03-07,27.9534,53.7098,6,0,0
global,Ukraine,2020-03-07,31.1656,48.3794,1,0,0
USA,"Kreuzfahrtschiff ""Grand Princess""",2020-03-07,-122.665479,37.64894,21,0,0
global,Brasilien,2020-03-07,-51.9253,-14.235,13,0,0
China,Ningxia,2020-03-07,106.165455205247,37.2692274353319,75,71,0
Australien,New South Wales,2020-03-07,151.2093,-33.8688,28,4,1
global,Georgien,2020-03-07,43.3569,42.3154,4,0,0
global,Vatikan,2020-03-07,12.4534,41.9029,1,0,0
China,Guangdong,2020-03-07,113.424401710676,23.3417337092088,1352,1237,7
global,Oman,2020-03-07,55.9754,21.4735,16,2,0
China,Hunan,2020-03-07,111.708835644484,27.6104072903766,1018,960,4
China,Shaanxi,2020-03-07,108.870143735105,35.1916533064219,245,226,1
global,Senegal,2020-03-07,-14.4524,14.4974,4,0,0
Australien,South Australia,2020-03-07,138.6007,-34.9285,7,2,0
global,San Marino,2020-03-07,12.4578,43.9424,23,0,1
global,Russland,2020-03-07,105.3188,61.524,13,2,0
global,Spanien,2020-03-07,-3.7492,40.4637,500,30,10
global,Estland,2020-03-07,25.0136,58.5953,10,0,0
Kanada,British Columbia,2020-03-07,-127.6476,53.7267,21,4,0
global,Griechenland,2020-03-07,21.8243,39.0742,46,0,0
global,Jordanien,2020-03-07,36.2384,30.5852,1,0,0
global,Taiwan,2020-03-07,121,23.7,45,12,1
global,Afghanistan,2020-03-07,67.71,33.9391,1,0,0
global,Rumänien,2020-03-07,24.9668,45.9432,9,3,0
global,Malaysia,2020-03-07,101.9758,4.2105,93,23,0
global,Argentinien,2020-03-07,-63.6167,-38.4161,8,0,0
global,Thailand,2020-03-07,100.9925,15.87,50,31,1
China,Yunnan,2020-03-07,101.486994477533,24.9740090515417,174,170,2
China,Zhejiang,2020-03-07,120.093412774886,29.1831892798285,1215,1154,1
global,Chile,2020-03-07,-71.543,-35.6751,4,0,0
China,Henan,2020-03-07,113.613964115943,33.8820061472366,1272,1244,22
global,Norwegen,2020-03-07,8.4689,60.472,147,0,0
global,Nordmazedonien,2020-03-07,21.7453,41.6086,3,0,0
global,Nepal,2020-03-07,84.124,28.3949,1,1,0
global,Singapur,2020-03-07,103.8198,1.3521,138,78,0
global,Vietnam,2020-03-07,108.2772,14.0583,18,16,0
global,Kolumbien,2020-03-07,-74.2973,4.5709,1,0,0
USA,Nebraska,2020-03-07,-98.268082,41.12537,1,0,0
USA,Rhode Island,2020-03-07,-71.51178,41.680893,3,0,0
USA,Oklahoma,2020-03-07,-96.928917,35.565342,1,0,0
USA,Hawaii,2020-03-07,-157.498337,21.094318,1,0,0
USA,Illinois,2020-03-07,-88.986137,40.349457,6,2,0
USA,Utah,2020-03-07,-111.862434,40.150032,1,0,0
USA,New Hampshire,2020-03-07,-71.563896,43.452492,2,0,0
USA,North Carolina,2020-03-07,-79.806419,35.630066,2,0,0
USA,Arizona,2020-03-07,-111.431221,33.729759,4,1,0
USA,Indiana,2020-03-07,-86.258278,39.849426,1,0,0
USA,Oregon,2020-03-07,-122.070938,44.572021,6,0,0
USA,South Carolina,2020-03-07,-80.945007,33.856892,2,0,0
USA,Kentucky,2020-03-07,-84.670067,37.66814,1,0,0
USA,Georgia,2020-03-07,-83.643074,33.040619,5,0,0
USA,Minnesota,2020-03-07,-93.900192,45.694454,1,0,0
USA,Pennsylvania,2020-03-07,-77.209755,40.590752,2,0,0
USA,New Jersey,2020-03-07,-74.521011,40.298904,4,0,0
USA,Colorado,2020-03-07,-105.311104,39.059811,7,0,0
USA,Massachusetts,2020-03-07,-71.530106,42.230171,6,1,0
USA,Maryland,2020-03-07,-76.802101,39.063946,3,0,0
USA,New York,2020-03-07,-74.948051,42.165726,76,0,0
USA,Tennessee,2020-03-07,-86.692345,35.747845,1,0,0
USA,Florida,2020-03-07,-81.686783,27.766279,7,0,0
USA,Washington,2020-03-07,-121.490494,47.400902,102,1,16
USA,Texas,2020-03-07,-97.563461,31.054487,8,0,0
USA,Nevada,2020-03-07,-117.055374,38.313515,2,0,0
USA,California,2020-03-07,-119.681564,36.116203,81,2,1
global,Ägypten,2020-03-07,30.8025,26.8206,15,1,0
global,Ukraine,2020-03-08,31.1656,48.3794,1,0,0
global,Vietnam,2020-03-08,108.2772,14.0583,30,16,0
global,Slowenien,2020-03-08,14.9955,46.1512,16,0,0
global,Martinique,2020-03-08,-61.0242,14.6415,2,0,0
global,Niederlande,2020-03-08,5.2913,52.1326,265,0,3
Deutschland,Niedersachsen,2020-03-08,9.944255,52.518203,21,0,0
global,Frankreich,2020-03-08,2.2137,46.2276,1126,12,19
Deutschland,Hessen,2020-03-08,9.217535,50.758489,19,0,0
China,Tianjin,2020-03-08,117.322972903268,39.3053612117002,136,128,3
Frankreich,Saint Barthélemy,2020-03-08,-62.8333,17.9,3,0,0
global,Litauen,2020-03-08,23.8813,55.1694,1,0,0
global,Irak,2020-03-08,43.6793,33.2232,60,0,6
global,Malta,2020-03-08,14.3754,35.9375,3,0,0
China,Hebei,2020-03-08,114.5149,38.0428,318,307,6
Australien,Victoria,2020-03-08,144.9631,-37.8136,11,7,0
global,Iran,2020-03-08,53.688,32.4279,6566,2134,194
China,Sichuan,2020-03-08,102.710322085654,30.6171383897493,539,464,3
global,Nepal,2020-03-08,84.124,28.3949,1,1,0
global,Katar,2020-03-08,51.1839,25.3548,15,0,0
global,Andorra,2020-03-08,1.5218,42.5063,1,0,0
global,Mexiko,2020-03-08,-102.5528,23.6345,7,1,0
global,Bosnien und Herzegowina,2020-03-08,17.6791,43.9159,3,0,0
Deutschland,Hamburg,2020-03-08,10.007046,53.576158,13,0,0
global,Kambodscha,2020-03-08,104.991,12.5657,2,1,0
Deutschland,Bremen,2020-03-08,8.731851,53.029599,4,0,0
global,Norwegen,2020-03-08,8.4689,60.472,176,0,0
China,Jiangxi,2020-03-08,115.722093542185,27.614008270636,935,919,1
China,Hong Kong,2020-03-08,114.2,22.3,114,58,3
Deutschland,Brandenburg,2020-03-08,14.124409,52.073056,4,0,0
Deutschland,Berlin,2020-03-08,13.40732,52.52045,40,0,0
Australien,Tasmania,2020-03-08,145.9707,-41.4545,2,0,0
Deutschland,Bayern,2020-03-08,11.658165,48.768814,172,14,0
global,Tunesien,2020-03-08,9.5375,33.8869,2,0,0
global,Moldawien,2020-03-08,28.3699,47.4116,1,0,0
China,Macau,2020-03-08,113.55,22.166667,10,10,0
global,Togo,2020-03-08,0.8248,8.6195,1,0,0
global,Brasilien,2020-03-08,-51.9253,-14.235,20,0,0
global,Indien,2020-03-08,78.9629,20.5937,39,3,0
Deutschland,Baden-Württemberg,2020-03-08,9.147687,48.606091,182,0,0
China,Zhejiang,2020-03-08,120.093412774886,29.1831892798285,1215,1161,1
global,Neuseeland,2020-03-08,174.886,-40.9006,5,0,0
China,Xinjiang,2020-03-08,85.240102435218,41.1128513419168,76,73,3
Frankreich,Französisch-Guyana,2020-03-08,-53.1258,3.9339,5,0,0
global,Algerien,2020-03-08,1.6596,28.0339,19,0,0
global,Ecuador,2020-03-08,-78.1834,-1.8312,14,0,0
global,Slowakei,2020-03-08,19.699,48.669,3,0,0
global,Thailand,2020-03-08,100.9925,15.87,50,31,1
China,Fujian,2020-03-08,117.987371739429,26.0788658351203,296,295,1
global,Japan,2020-03-08,138.2529,36.2048,502,76,6
China,Guizhou,2020-03-08,106.874783781561,26.8153610246946,146,117,2
global,Libanon,2020-03-08,35.8623,33.8547,32,1,0
global,Malaysia,2020-03-08,101.9758,4.2105,99,24,0
China,Tibet,2020-03-08,88.0924318966888,31.6927165373017,1,1,0
global,Polen,2020-03-08,19.1451,51.9194,11,0,0
global,Kuwait,2020-03-08,47.4818,29.3117,64,1,0
global,Rumänien,2020-03-08,24.9668,45.9432,15,3,0
global,Afghanistan,2020-03-08,67.71,33.9391,4,0,0
China,Heilongjiang,2020-03-08,127.761544149451,47.8619962256745,481,412,13
global,Nigeria,2020-03-08,8.6753,9.082,1,0,0
Kanada,Quebec,2020-03-08,-73.5491,52.9399,4,0,0
global,Italien,2020-03-08,12.5674,41.8719,7375,622,366
global,Lettland,2020-03-08,24.6032,56.8796,2,0,0
global,Belgien,2020-03-08,4.4699,50.5039,200,1,0
global,Taiwan,2020-03-08,121,23.7,45,13,1
global,Liechtenstein,2020-03-08,9.5554,47.166,1,0,0
global,Aserbaidschan,2020-03-08,47.5769,40.1431,9,0,0
China,Shandong,2020-03-08,118.149838795037,36.3426714789712,758,642,6
global,Serbien,2020-03-08,21.0059,44.0165,1,0,0
global,Marokko,2020-03-08,-7.0926,31.7917,2,0,0
global,Dänemark,2020-03-08,9.5018,56.2639,35,1,0
China,Gansu,2020-03-08,103.8343,36.0611,124,87,2
global,Schweiz,2020-03-08,8.2275,46.8182,337,3,2
China,Guangdong,2020-03-08,113.424401710676,23.3417337092088,1352,1256,7
China,Guangxi,2020-03-08,108.78812722508,23.8298403568635,252,223,2
Kanada,British Columbia,2020-03-08,-127.6476,53.7267,27,4,0
global,Georgien,2020-03-08,43.3569,42.3154,13,0,0
global,Estland,2020-03-08,25.0136,58.5953,10,0,0
Australien,Western Australia,2020-03-08,115.8605,-31.9505,3,0,1
global,Sri Lanka,2020-03-08,80.7718,7.8731,1,1,0
Kanada,Alberta,2020-03-08,-116.5765,53.9333,4,0,0
global,Tschechien,2020-03-08,15.473,49.8175,31,0,0
global,Saudiarabien,2020-03-08,45.0792,23.8859,11,0,0
Kreuzfahrtschiffe und Sonstige,"Kreuzfahrtschiff ""Diamond Princess""",2020-03-08,139.6649,35.4498,741,40,6
global,Peru,2020-03-08,-75.0152,-9.19,6,0,0
global,Ungarn,2020-03-08,19.5033,47.1625,7,0,0
global,Österreich,2020-03-08,14.5501,47.5162,104,0,0
global,Armenien,2020-03-08,45.0382,40.0691,1,0,0
Kanada,Ontario,2020-03-08,-85.3232,51.2538,29,4,0
global,Südkorea,2020-03-08,127.7669,35.9078,7314,118,50
global,Israel,2020-03-08,34.8516,31.0461,61,2,0
global,Schweden,2020-03-08,18.6435,60.1282,203,0,0
China,Hainan,2020-03-08,109.745335576195,19.1958639124575,168,159,6
China,Hunan,2020-03-08,111.708835644484,27.6104072903766,1018,968,4
global,San Marino,2020-03-08,12.4578,43.9424,36,0,1
global,Oman,2020-03-08,55.9754,21.4735,16,2,0
global,Monaco,2020-03-08,7.4246,43.7384,1,0,0
global,Costa Rica,2020-03-08,-83.7534,9.7489,5,0,0
global,Russland,2020-03-08,105.3188,61.524,17,3,0
global,Finnland,2020-03-08,25.7482,61.9241,23,1,0
China,Jiangsu,2020-03-08,119.45501030983,32.9710980851278,631,612,0
Australien,New South Wales,2020-03-08,151.2093,-33.8688,38,4,2
China,Peking (Beijing),2020-03-08,116.414172956705,40.1823809324133,428,308,8
China,Shaanxi,2020-03-08,108.870143735105,35.1916533064219,245,227,1
China,Jilin,2020-03-08,126.192329763813,43.6661021395126,93,90,1
global,Senegal,2020-03-08,-14.4524,14.4974,4,1,0
Australien,South Australia,2020-03-08,138.6007,-34.9285,7,2,0
global,Dominikanische Republik,2020-03-08,-70.1627,18.7357,5,0,0
China,Ningxia,2020-03-08,106.165455205247,37.2692274353319,75,71,0
global,Paraguay,2020-03-08,-58.4438,-23.4425,1,0,0
global,Jordanien,2020-03-08,36.2384,30.5852,1,0,0
global,Ägypten,2020-03-08,30.8025,26.8206,49,1,1
global,Kolumbien,2020-03-08,-74.2973,4.5709,1,0,0
global,Pakistan,2020-03-08,69.3451,30.3753,6,1,0
global,Spanien,2020-03-08,-3.7492,40.4637,673,30,17
global,Vatikan,2020-03-08,12.4534,41.9029,1,0,0
global,Argentinien,2020-03-08,-63.6167,-38.4161,12,0,1
global,Irland,2020-03-08,-7.6921,53.1424,19,0,0
China,Yunnan,2020-03-08,101.486994477533,24.9740090515417,174,170,2
China,Shanxi,2020-03-08,112.292191181538,37.5776849568384,133,126,0
global,Chile,2020-03-08,-71.543,-35.6751,8,0,0
global,Bangladesch,2020-03-08,90.3563,23.685,3,0,0
USA,"Kreuzfahrtschiff ""Grand Princess""",2020-03-08,-122.665479,37.64894,21,0,0
global,Griechenland,2020-03-08,21.8243,39.0742,73,0,0
global,Kamerun,2020-03-08,11.5021,3.848,2,0,0
global,Großbritannien,2020-03-08,-3.436,55.3781,273,18,3
global,Bahrain,2020-03-08,50.5577,26.0667,85,4,0
China,Hubei (Wuhan),2020-03-08,112.270692167452,30.9756403482891,67707,45235,2986
global,Belarus,2020-03-08,27.9534,53.7098,6,0,0
Großbritannien,Gibraltar,2020-03-08,-5.3536,36.1408,1,0,0
global,Luxemburg,2020-03-08,6.1296,49.8153,3,0,0
USA,California,2020-03-08,-119.681564,36.116203,95,2,1
Deutschland,Nordrhein-Westfalen,2020-03-08,7.385313,51.510157,398,0,0
USA,Nevada,2020-03-08,-117.055374,38.313515,4,0,0
China,Innere Mongolei,2020-03-08,113.944789458154,44.0935009913267,75,70,1
USA,Texas,2020-03-08,-97.563461,31.054487,11,0,0
global,Philippinen,2020-03-08,121.774,12.8797,10,1,1
USA,Washington,2020-03-08,-121.490494,47.400902,122,1,18
Deutschland,Rheinland-Pfalz,2020-03-08,7.269307,50.104033,19,0,0
USA,Florida,2020-03-08,-81.686783,27.766279,10,0,2
Australien,Queensland,2020-03-08,153.4,-28.0167,15,8,0
USA,Tennessee,2020-03-08,-86.692345,35.747845,3,0,0
global,Bulgarien,2020-03-08,25.4858,42.7339,4,0,0
USA,New York,2020-03-08,-74.948051,42.165726,106,0,0
global,Kroatien,2020-03-08,15.2,45.1,12,0,0
USA,Maryland,2020-03-08,-76.802101,39.063946,5,0,0
global,Südafrika,2020-03-08,22.9375,-30.5595,3,0,0
USA,Massachusetts,2020-03-08,-71.530106,42.230171,22,1,0
global,Nordmazedonien,2020-03-08,21.7453,41.6086,3,0,0
USA,Colorado,2020-03-08,-105.311104,39.059811,7,0,0
global,Singapur,2020-03-08,103.8198,1.3521,150,78,0
USA,New Jersey,2020-03-08,-74.521011,40.298904,5,0,0
global,Portugal,2020-03-08,-8.2245,39.3999,30,0,0
USA,Pennsylvania,2020-03-08,-77.209755,40.590752,6,0,0
Deutschland,Saarland,2020-03-08,6.961042,49.41788,9,0,0
USA,Vermont,2020-03-08,-72.710686,44.045876,1,0,0
USA,Minnesota,2020-03-08,-93.900192,45.694454,1,0,0
global,Island,2020-03-08,-19.0208,64.9631,50,0,0
USA,Georgia,2020-03-08,-83.643074,33.040619,5,0,0
Deutschland,Sachsen,2020-03-08,13.349228,51.022904,4,0,0
USA,Kentucky,2020-03-08,-84.670067,37.66814,1,0,0
Deutschland,Schleswig-Holstein,2020-03-08,9.713017,54.1882542,8,0,0
USA,South Carolina,2020-03-08,-80.945007,33.856892,2,0,0
China,Liaoning,2020-03-08,122.60854186375,41.2956478642686,125,109,1
USA,Oregon,2020-03-08,-122.070938,44.572021,14,0,0
global,Vereinigte Arabische Emirate,2020-03-08,53.8478,23.4241,45,7,0
USA,Indiana,2020-03-08,-86.258278,39.849426,2,0,0
Deutschland,Thüringen,2020-03-08,11.004142,50.894378,2,0,0
USA,Kansas,2020-03-08,-96.726486,38.5266,1,0,0
USA,Arizona,2020-03-08,-111.431221,33.729759,4,1,0
Deutschland,Repatriierte,2020-03-08,null,null,2,2,0
USA,Missouri,2020-03-08,-92.288368,38.456085,1,0,0
USA,Virginia,2020-03-08,-78.169968,37.769337,2,0,0
USA,North Carolina,2020-03-08,-79.806419,35.630066,2,0,0
China,Anhui,2020-03-08,117.226363790413,31.8257120511073,990,984,6
USA,New Hampshire,2020-03-08,-71.563896,43.452492,4,0,0
China,Qinghai,2020-03-08,95.9955784711286,35.7452031801411,18,18,0
USA,District of Columbia,2020-03-08,-77.026817,38.897438,2,0,0
USA,Utah,2020-03-08,-111.862434,40.150032,1,0,0
China,Shanghai,2020-03-08,121.449111848821,31.2019853691089,342,314,3
USA,Illinois,2020-03-08,-88.986137,40.349457,7,2,0
China,Chongqing,2020-03-08,107.87398583171,30.0571758751839,576,527,6
USA,Hawaii,2020-03-08,-157.498337,21.094318,1,0,0
Dänemark,Färöer,2020-03-08,-6.9118,61.8926,2,0,0
USA,Oklahoma,2020-03-08,-96.928917,35.565342,1,0,0
global,Bhutan,2020-03-08,90.4336,27.5142,1,0,0
USA,Rhode Island,2020-03-08,-71.51178,41.680893,3,0,0
global,Indonesien,2020-03-08,113.9213,-0.7893,6,0,0
USA,Nebraska,2020-03-08,-98.268082,41.12537,1,0,0
global,Malediven,2020-03-08,73.2207,3.2028,4,0,0
China,Henan,2020-03-08,113.613964115943,33.8820061472366,1272,1247,22
Deutschland,Mecklenburg-Vorpommern,2020-03-08,12.708563,53.810625,8,0,0
China,Hong Kong,2020-03-09,114.2,22.3,115,59,3
global,Kambodscha,2020-03-09,104.991,12.5657,2,1,0
global,Katar,2020-03-09,51.1839,25.3548,18,0,0
China,Sichuan,2020-03-09,102.710322085654,30.6171383897493,539,466,3
global,Malta,2020-03-09,14.3754,35.9375,3,0,0
global,Monaco,2020-03-09,7.4246,43.7384,1,0,0
global,Martinique,2020-03-09,-61.0242,14.6415,2,0,0
Australien,Queensland,2020-03-09,153.4,-28.0167,15,8,0
global,Bulgarien,2020-03-09,25.4858,42.7339,4,0,0
China,Liaoning,2020-03-09,122.60854186375,41.2956478642686,125,109,1
China,Chongqing,2020-03-09,107.87398583171,30.0571758751839,576,542,6
global,Luxemburg,2020-03-09,6.1296,49.8153,3,0,0
global,Malediven,2020-03-09,73.2207,3.2028,4,0,0
global,Großbritannien,2020-03-09,-3.436,55.3781,321,18,4
global,Bangladesch,2020-03-09,90.3563,23.685,3,0,0
global,Irland,2020-03-09,-7.6921,53.1424,21,0,0
global,Paraguay,2020-03-09,-58.4438,-23.4425,1,0,0
China,Jilin,2020-03-09,126.192329763813,43.6661021395126,93,91,1
China,Yunnan,2020-03-09,101.486994477533,24.9740090515417,174,170,2
Kanada,Ontario,2020-03-09,-85.3232,51.2538,34,4,0
global,Tschechien,2020-03-09,15.473,49.8175,31,0,0
Kanada,Alberta,2020-03-09,-116.5765,53.9333,7,0,0
Australien,Western Australia,2020-03-09,115.8605,-31.9505,4,0,1
global,Nigeria,2020-03-09,8.6753,9.082,2,0,0
Kanada,Quebec,2020-03-09,-73.5491,52.9399,4,0,0
global,Albanien,2020-03-09,20.1683,41.1533,2,0,0
global,Libanon,2020-03-09,35.8623,33.8547,32,1,0
global,Chile,2020-03-09,-71.543,-35.6751,8,0,0
global,Neuseeland,2020-03-09,174.886,-40.9006,5,0,0
global,Zypern,2020-03-09,33.4299,35.1264,2,0,0
Frankreich,Französisch-Guyana,2020-03-09,-53.1258,3.9339,5,0,0
China,Xinjiang,2020-03-09,85.240102435218,41.1128513419168,76,73,3
global,Brunei,2020-03-09,114.7277,4.5353,1,0,0
China,Jiangxi,2020-03-09,115.722093542185,27.614008270636,935,923,1
global,Mexiko,2020-03-09,-102.5528,23.6345,7,1,0
Australien,Victoria,2020-03-09,144.9631,-37.8136,15,7,0
global,Irak,2020-03-09,43.6793,33.2232,60,3,6
global,Litauen,2020-03-09,23.8813,55.1694,1,0,0
global,Niederlande,2020-03-09,5.2913,52.1326,321,0,3
China,Innere Mongolei,2020-03-09,113.944789458154,44.0935009913267,75,70,1
global,Island,2020-03-09,-19.0208,64.9631,58,0,0
China,Anhui,2020-03-09,117.226363790413,31.8257120511073,990,984,6
global,Belarus,2020-03-09,27.9534,53.7098,6,1,0
USA,"Kreuzfahrtschiff ""Grand Princess""",2020-03-09,-122.665479,37.64894,21,0,0
China,Ningxia,2020-03-09,106.165455205247,37.2692274353319,75,71,0
Australien,New South Wales,2020-03-09,151.2093,-33.8688,48,4,2
global,Oman,2020-03-09,55.9754,21.4735,16,2,0
global,San Marino,2020-03-09,12.4578,43.9424,36,0,1
China,Hunan,2020-03-09,111.708835644484,27.6104072903766,1018,979,4
global,Estland,2020-03-09,25.0136,58.5953,10,0,0
Kanada,British Columbia,2020-03-09,-127.6476,53.7267,32,4,1
global,Taiwan,2020-03-09,121,23.7,45,15,1
global,Afghanistan,2020-03-09,67.71,33.9391,4,0,0
Großbritannien,Gibraltar,2020-03-09,-5.3536,36.1408,1,0,0
global,Rumänien,2020-03-09,24.9668,45.9432,15,3,0
global,Malaysia,2020-03-09,101.9758,4.2105,117,24,0
China,Zhejiang,2020-03-09,120.093412774886,29.1831892798285,1215,1176,1
global,Norwegen,2020-03-09,8.4689,60.472,205,1,0
global,Nepal,2020-03-09,84.124,28.3949,1,1,0
global,Vietnam,2020-03-09,108.2772,14.0583,30,16,0
global,Singapur,2020-03-09,103.8198,1.3521,150,78,0
global,Nordmazedonien,2020-03-09,21.7453,41.6086,3,0,0
China,Henan,2020-03-09,113.613964115943,33.8820061472366,1272,1247,22
global,Griechenland,2020-03-09,21.8243,39.0742,73,0,0
global,Russland,2020-03-09,105.3188,61.524,17,3,0
global,Kroatien,2020-03-09,15.2,45.1,12,0,0
global,Georgien,2020-03-09,43.3569,42.3154,15,0,0
China,Guangdong,2020-03-09,113.424401710676,23.3417337092088,1352,1260,8
global,Brasilien,2020-03-09,-51.9253,-14.235,25,0,0
Frankreich,Saint Barthélemy,2020-03-09,-62.8333,17.9,1,0,0
global,Frankreich,2020-03-09,2.2137,46.2276,1209,12,19
China,Qinghai,2020-03-09,95.9955784711286,35.7452031801411,18,18,0
global,Bahrain,2020-03-09,50.5577,26.0667,95,14,0
global,Pakistan,2020-03-09,69.3451,30.3753,6,1,0
global,Israel,2020-03-09,34.8516,31.0461,61,2,0
global,Südkorea,2020-03-09,127.7669,35.9078,7478,118,53
global,Algerien,2020-03-09,1.6596,28.0339,20,0,0
China,Macau,2020-03-09,113.55,22.166667,10,10,0
global,Kuwait,2020-03-09,47.4818,29.3117,64,1,0
global,Moldawien,2020-03-09,28.3699,47.4116,1,0,0
global,Iran,2020-03-09,53.688,32.4279,7161,2394,237
Deutschland,Baden-Württemberg,2020-03-09,9.147687,48.606091,204,0,0
Deutschland,Bayern,2020-03-09,11.658165,48.768814,256,14,0
Deutschland,Berlin,2020-03-09,13.40732,52.52045,48,0,0
Dänemark,Färöer,2020-03-09,-6.9118,61.8926,2,0,0
Frankreich,Saint Martin,2020-03-09,-63.0501,18.0708,2,0,0
China,Hubei (Wuhan),2020-03-09,112.270692167452,30.9756403482891,67743,46488,3008
Deutschland,Brandenburg,2020-03-09,14.124409,52.073056,6,0,0
Deutschland,Bremen,2020-03-09,8.731851,53.029599,4,0,0
